시군구,어린이집명코드,점수,어린이집명,어린이집유형,운영현황,우편번호,주소,전화번호,팩스번호,보육실수,보육실면적,놀이터수,보육교직원수,정원,현원,통학차량운영여부,위도,경도,홈페이지주소
노원구,2556,,상아어린이집,가정,정상,1774,"서울특별시 노원구 섬밭로 263 15동 103호(중계동, 상아아파트)",02-979-4070,02-979-4070,2,59,0,4,13,12,미운영,37.6387354,127.0624762,
노원구,2557,,루하이어린이집,가정,정상,1774,"서울특별시 노원구 섬밭로 265 5동 107호(중계동, 경남아파트)",02-978-9781,02-978-9781,2,45,0,5,13,13,미운영,37.6387354,127.0624762,
노원구,2558,,i사랑어린이집,가정,정상,1820,"서울특별시 노원구 공릉로34길 38 1009동 101호(공릉동, 태강)",02-979-0353,02-949-0359,2,49,0,3,14,5,미운영,,,www.cyworld.com/kidsinlove
노원구,2559,,아름어린이집,가정,정상,1675,"서울특별시 노원구 노원로 564 1008동 105호(상계동, 상계주공10단지아파트)",02-933-2229,02-933-2229,3,79,0,4,15,5,미운영,37.6639381,127.0568063,
노원구,2560,,새싹몬테소리어린이집,가정,휴지,1663,"서울특별시 노원구 한글비석로 396 105동 112호(상계동, 벽산)",02-6749-6748,--,3,62,0,0,17,0,미운영,37.6609972,127.0724021,
노원구,2561,,그린키즈어린이집,가정,정상,1752,"서울특별시 노원구 노해로 508 604동 102호(상계동, 상계주공6단지아파트)",02-6223-2573,--,2,42,0,4,14,10,미운영,37.653688,127.064743,
노원구,2562,,두산피노키오어린이집,가정,정상,1825,"서울특별시 노원구 공릉로 126 101동 104호(공릉동, 두산힐스빌아파트)",02-6229-0968,--,3,109,0,6,20,15,미운영,37.62078,127.0797081,
노원구,2563,,리틀나라어린이집,가정,정상,1909,"서울특별시 노원구 마들로 111 28동 101호(월계동, 삼호)",02-974-9555,--,3,84,0,4,15,10,미운영,37.6250848,127.0651816,http://cafe.daum.net/littlkids
노원구,2564,,예그리나어린이집,가정,정상,1782,"서울특별시 노원구 동일로208길 20 206동 110호(중계동, 중계무지개아파트)",02-973-7929,--,3,70,0,4,13,5,미운영,37.6431659,127.0662365,
노원구,2565,,꼬모어린이집,가정,정상,1737,"서울특별시 노원구 한글비석로8길 41 603동 104호(중계동, 주공6단지아파트)",02-933-5907,--,2,59,0,3,10,6,미운영,37.6484769,127.0784226,
노원구,2566,,i보라어린이집,가정,정상,1820,"서울특별시 노원구 공릉로34길 38 1019동 104호(공릉동, 태강)",02-6231-3409,02-6224-3409,3,48,0,4,16,8,미운영,,,
노원구,2567,,아이앤아이어린이집,가정,정상,1909,"서울특별시 노원구 마들로 111 17동 103호(월계동, 미륭)",02-975-3396,--,2,59,0,5,14,12,미운영,37.6232318,127.0664442,
노원구,2568,,작은꼬마어린이집,가정,정상,1766,"서울특별시 노원구 동일로213길 21 107동 103호(상계동, 상계주공1단지아파트)",02-934-5942,02-934-5942,4,73,0,5,16,14,미운영,,,
노원구,2569,,채움어린이집,가정,정상,139851,"서울특별시 노원구 월계로45가길 94 403동 101호(월계동, 청백)",02-905-9501,02-905-9501,3,84,0,7,20,11,운영,37.6315004,127.0517383,
노원구,2570,,샛별어린이집,가정,정상,1647,"서울특별시 노원구 덕릉로 780 104동 101호(상계동, 동아불암)",02-938-2287,--,3,84,0,6,19,17,미운영,37.6669249,127.0797349,
노원구,2571,,푸른나래어린이집,가정,정상,1671,"서울특별시 노원구 한글비석로 480 209동 106호(상계동, 보람아파트)",02-3392-3211,--,3,84,0,6,20,14,미운영,37.6628579,127.0645139,
노원구,2572,,한빛어린이집,가정,정상,1774,"서울특별시 노원구 섬밭로 263 14동 108호(중계동, 상아아파트)",02-973-2229,02-973-8376,3,80,0,5,20,17,미운영,37.6387354,127.0624762,
노원구,2573,,예원사랑어린이집,가정,정상,1706,"서울특별시 노원구 덕릉로73길 28 202동 101호(중계동, 양지대림아파트)",02-6224-3784,--,4,83,0,4,16,11,미운영,37.6520615,127.071466,
노원구,2574,,아이나무어린이집,가정,정상,1909,"서울특별시 노원구 마들로 111 24동 103호(월계동, 삼호)",02-973-8625,--,3,82,0,4,15,12,미운영,37.6250848,127.0651816,
노원구,2575,,아가사랑어린이집,가정,정상,1853,"서울특별시 노원구 동일로195길 39 101동 102호(공릉동, 대동2차아파트)",02-972-2217,02-972-2217,4,85,0,6,20,15,운영,37.6267235,127.0701533,cafe.daum.net/babylovegarden
노원구,2576,,꿈밭어린이집,가정,정상,1701,"서울특별시 노원구 덕릉로79길 23 102동 102호(중계동, 염광아파트)",02-3391-8391,02-3391-8391,3,81,0,8,20,20,운영,37.656137,127.073069,kachi0101@hanmail.net
노원구,2577,,이레삐아제어린이집,가정,정상,1776,"서울특별시 노원구 섬밭로 209 11동 109호(하계동, 벽산)",02-974-9172,02-974-9172,3,85,0,4,16,15,미운영,37.6352779,127.0643203,http://www.cyworid.com/irea0608
노원구,2578,,다솜키즈어린이집,가정,정상,1777,"서울특별시 노원구 동일로207길 18 113동 106호(중계동, 중계그린1단지아파트)",070-7869-3154,02-978-2684,3,72,0,5,11,9,미운영,37.644231,127.0634009,cyworld.com/DaSoMkIZ
노원구,2579,,다래어린이집,가정,정상,1603,"서울특별시 노원구 동일로245길 162 106동 105호(상계동, 은빛1단지아파트)",02-931-1884,--,3,58,0,2,13,4,미운영,37.681522,127.053848,www.blog.naver.com/ kids1884
노원구,2580,,빛나래어린이집,가정,정상,1876,"서울특별시 노원구 월계로45가길 94 401동 107호(월계동, 청백)",02-999-8584,--,3,59,4,5,16,8,미운영,37.6315004,127.0517383,ohsiin@naver.com
노원구,2581,,예대아트어린이집,민간,정상,1653,서울특별시 노원구 한글비석로46가길 16 (상계5동 한신1차아파트 8동 상가내),02-939-7455,02-936-5829,4,139,2,7,45,31,운영,37.6660798,127.0686245,
노원구,2582,,월계숲속어린이집,민간,정상,1888,서울특별시 노원구 월계로44나길 31-4 ,02-943-2446,070-4325-2446,4,200,2,9,49,40,운영,37.6233942,127.0541954,
노원구,2583,,잼잼어린이집,가정,정상,1820,"서울특별시 노원구 공릉로34길 38 1014동 102호(공릉동, 태강)",02-972-7895,--,2,69,0,3,13,8,미운영,,,
노원구,2584,,노리하우스어린이집,가정,정상,1883,"서울특별시 노원구 월계로45길 21 115동 103호(월계동, 롯데루나캐슬아파트)",02-6232-3001,--,3,55,0,4,19,6,미운영,37.6267847,127.0495677,
노원구,2585,,숲속어린이집,가정,정상,1883,"서울특별시 노원구 월계로45길 21 109동 102호(월계동, 롯데캐슬아파트)",02-994-1023,02-994-1023,3,71,0,4,20,13,미운영,37.6267847,127.0495677,simsuk0107@naver.com
노원구,2586,,빛나라어린이집,가정,정상,139771,"서울특별시 노원구 마들로 111 ,12동 101호(월계동, 미성아파트)",070-7539-6777,--,2,50,0,2,13,9,미운영,37.6232318,127.0664442,
노원구,2587,,그랑빌사임당어린이집,가정,재개,1913,"서울특별시 노원구 마들로 31 106동 102호(월계동, 한진한화그랑빌)",02-978-8586,02-978-8586,3,62,0,6,20,16,미운영,37.618141,127.068792,
노원구,2588,,아이누리어린이집,가정,정상,1839,"서울특별시 노원구 동일로198길 24 , 101동 101호(공릉1동 우성아파트)",02-6404-0505,02-6404-0505,3,118,0,8,19,19,미운영,,,club.cyworld.com/inuri60
노원구,2589,,초록아이어린이집,가정,정상,1713,"서울특별시 노원구 중계로 230 511동 107호(중계동, 주공5단지아파트)",02-932-2584,--,3,70,0,5,15,14,미운영,37.6527131,127.0756028,
노원구,2590,,새싹i어린이집,가정,정상,1867,"서울특별시 노원구 월계로53길 21 105동 101호(월계동, 동원베네스트아파트)",02-934-1079,--,3,50,0,5,19,10,미운영,37.631806,127.0582376,
노원구,2591,,월계아랑어린이집,민간,정상,1896,서울특별시 노원구 광운로12길 6 (월계동),02-914-9477,02-918-9003,3,198,0,8,49,34,운영,37.6209284,127.0594284,arang9477@hanmail.net
노원구,2592,,푸르미엔젤어린이집,가정,정상,1673,"서울특별시 노원구 한글비석로 530 1208동 101호(상계동, 상계주공12단지아파트)",02-3392-2269,--,2,50,0,4,11,9,미운영,37.6652071,127.0591262,
노원구,2593,,슈가베이비어린이집,가정,정상,1766,"서울특별시 노원구 동일로213길 21 106동 102호(상계동, 상계주공1차)",02-932-3625,--,3,58,0,1,15,0,미운영,,,
노원구,2594,,밝은어린이집,가정,정상,1678,"서울특별시 노원구 한글비석로 479 109동 104호(상계동, 보람1단지아파트)",02-931-9318,--,3,48,0,4,12,11,미운영,37.6628579,127.0645139,
노원구,2595,,키즈맘어린이집,가정,정상,1604,"서울특별시 노원구 동일로245가길 41 208동 102호(상계동, 은빛2단지아파트)",02-937-6111,02-937-6111,3,55,0,5,16,10,미운영,37.680133,127.053126,http://cafe.naver.com/kidsmomi
노원구,2596,,엄마품속어린이집,민간,정상,1629,"서울특별시 노원구 동일로230가길 16 (상계1동 엄마품속어린이집, 1층)",02-952-2771,02-979-2770,6,232,0,18,87,80,운영,,,
노원구,2597,,유창한어린이집,가정,휴지,139924,서울 노원구 중계1동 청구3차아파트 104동103호 ,02-933-3817,02-931-5978,2,60,0,0,13,0,,37.6497208,127.0744577,
노원구,2598,,포근한어린이집,가정,휴지,1865,"서울특별시 노원구 월계로55길 15 303동 113호(월계동, 사슴3단지아파트)",02-978-3358,02-978-3358,3,59,0,0,13,0,미운영,37.632556,127.0608762,
노원구,2599,,공릉사임당어린이집,가정,정상,1820,"서울특별시 노원구 공릉로34길 38 1008동 101호(공릉동,태강)",02-979-3520,--,3,79,0,5,18,13,미운영,,,agalove33@hanmail.net
노원구,2600,,큰나무어린이집,가정,정상,1831,"서울특별시 노원구 공릉로59길 25 706동 102호(하계동, 청솔)",02-974-0050,--,3,72,0,3,13,9,미운영,,,
노원구,2601,,키즈브라운어린이집,민간,정상,1660,서울특별시 노원구 한글비석로24마길 8 (상계동),02-952-7199,--,5,213,1,11,63,61,운영,37.6633764,127.0732559,
노원구,2602,,아이스타어린이집,민간,정상,1885,서울특별시 노원구 광운로22길 11 (월계동),02-942-6034,02-942-6034,3,78,0,4,26,9,운영,37.6285519,127.0591851,
노원구,2603,,예쁜아이어린이집,가정,재개,1761,"서울특별시 노원구 동일로215길 48 320동 102호(상계동, 상계주공3단지아파트)",02-6435-5959,--,3,59,0,4,15,9,미운영,,,
노원구,2604,,아리솔어린이집,국공립,정상,1779,서울특별시 노원구 동일로205길 13 (중계2동 아리솔어린이집),02-975-1279,02-975-1278,5,326,2,10,70,68,미운영,,,
노원구,2605,,샤인붐어린이집,민간,정상,1631,서울특별시 노원구 동일로232길 16 연호빌딩1층 (상계동),02-951-6437,02-951-6437,5,105,0,8,39,29,운영,37.6725668,127.0568794,www.shineboom.com
노원구,2606,,예꼬방어린이집,가정,정상,1774,"서울특별시 노원구 섬밭로 265 15동 107호(중계동, 상아아파트)",02-977-1771,02-977-1771,2,50,0,3,11,6,미운영,37.6387354,127.0624762,
노원구,2607,,동산어린이집,민간,정상,1836,서울특별시 노원구 공릉로37길 6 (공릉동),02-979-7841,02-979-7840,4,205,0,7,48,29,운영,37.6234128,127.0791014,
노원구,2608,,성은어린이집,가정,정상,139838,"서울특별시 노원구 누원로 28 , 308동 101호(상계1동 수락리버시티3단지)",02-937-5789,02-933-5787,3,85,0,7,19,17,미운영,37.6876047,127.0543197,
노원구,2609,,시드어린이집,가정,휴지,1601,"서울특별시 노원구 누원로 18 , 404동 103호(상계1동 수락리버시티4단지)",02-938-2030,--,3,81,0,0,19,0,미운영,,,
노원구,2610,,마미맘어린이집,가정,정상,1600,"서울특별시 노원구 누원로 28 , 309동 103호(상계1동 마미맘어린이집)",02-952-0070,02-952-0070,4,65,0,5,20,16,미운영,,,
노원구,2611,,자람어린이집,가정,정상,1601,"서울특별시 노원구 누원로 18 , 402동 103호(상계1동 수락리버시티4단지)",02-930-3441,02-930-3441,3,68,0,7,20,20,미운영,37.686337,127.0533771,jaram2010@daum.net
노원구,2612,,수락예지어린이집,민간,정상,1600,"서울특별시 노원구 누원로 28 (상계1동 수락리버시티3단지내, 관리동 1층)",02-936-3050,02-937-3070,4,124,3,6,39,26,미운영,37.6876047,127.0543197,
노원구,2613,,상계8동어린이집,국공립,정상,1618,서울특별시 노원구 동일로227길 86 주공15단지 관리동,02-937-7735,02-937-7736,9,570,1,18,134,119,미운영,37.6686255,127.0533712,
노원구,2614,,늘사랑어린이집,국공립,정상,1601,"서울특별시 노원구 누원로 18 ,4단지내 관리사무소 1층(상계1동 수락리버시티)",02-935-0816,02-935-0813,5,110,0,9,41,40,미운영,37.686337,127.0533771,
노원구,2615,,상계5동보듬이나눔이어린이집,국공립,정상,1681,서울특별시 노원구 한글비석로39길 16-5 ,02-932-1077,02-932-1078,7,328,1,21,95,90,미운영,37.6618122,127.0686862,
노원구,2616,,우주아이어린이집,가정,정상,1619,"서울특별시 노원구 동일로227길 85 1116동 105호(상계동, 상계주공11단지아파트)",02-6227-0082,6227-0082-,2,59,0,4,15,13,미운영,,,http://cafe.daum.net/woozookids
노원구,2617,,마들사임당어린이집,가정,정상,1618,서울특별시 노원구 동일로227길 86 1601동 103호(상계동 주공아파트),02-934-4142,--,2,58,0,4,15,10,미운영,,,
노원구,2618,,튼튼어린이집,가정,정상,1778,서울특별시 노원구 동일로207길 17 116동 111호(중계동 중계그린아파트),02-973-2224,--,2,53,0,3,13,7,미운영,37.6415758,127.0635039,다음카페 /스마일튼튼어린이집
노원구,2619,,아림어린이집,가정,정상,1909,"서울특별시 노원구 마들로 127 , 33동 106호(월계동 삼호아파트)",070-8151-7110,070-8151-7110,2,30,0,3,11,9,미운영,37.6250848,127.0651816,
노원구,2620,,둥구나무어린이집,가정,정상,1909,"서울특별시 노원구 마들로 127 ,31동 104호(월계동 삼호아파트)",02-972-8625,--,2,37,0,2,13,11,미운영,37.6250848,127.0651816,
노원구,2621,,상계보람어린이집,가정,정상,1671,"서울특별시 노원구 한글비석로 480 ,208동 102호(상계9동 보람아파트)",070-8952-7924,--,3,69,0,4,16,12,미운영,37.6628579,127.0645139,
노원구,2622,,조아어린이집,가정,휴지,1777,"서울특별시 노원구 동일로207길 18 ,103동 111호(중계동 그린아파트)",02-971-8855,--,2,39,0,0,9,0,미운영,37.6415758,127.0635039,
노원구,2623,,하하어린이집,가정,정상,1669,"서울특별시 노원구 동일로228길 23 ,1409동 105호(상계동 주공아파트)",02-934-3238,--,3,90,0,5,20,9,미운영,,,
노원구,2624,,예쁜별꼬마숲어린이집,가정,정상,1619,"서울특별시 노원구 동일로227길 85 ,1112동 108호(상계8동 주공아파트)",02-931-3031,02-931-3031,3,76,0,6,17,17,미운영,37.665774,127.0550981,
노원구,2625,,New이레어린이집,가정,재개,1760,"서울특별시 노원구 덕릉로 517 , 104동 104호(중계동, 건영2차)",070-4794-8428,--,4,114,0,2,20,1,미운영,37.6469988,127.0662642,
노원구,2626,,예쁜미소어린이집,가정,정상,1911,"서울특별시 노원구 마들로 59 ,13동 101호(월계동 미성아파트)",02-973-6699,02-973-6698,2,50,0,4,11,8,미운영,37.6213908,127.0678203,
노원구,2627,,황토별어린이집,가정,정상,1675,서울특별시 노원구 노원로 564 1027동 104호(상계동 주공아파트),02-939-2900,--,3,73,0,6,17,14,미운영,37.6639381,127.0568063,
노원구,2628,,축복어린이집,가정,정상,1913,"서울특별시 노원구 마들로 31 ,116동 103호(월계동 그랑빌아파트)",02-977-1224,--,4,100,0,8,20,20,미운영,37.618141,127.068792,
노원구,2629,,윤슬어린이집,가정,정상,1909,"서울특별시 노원구 마들로 111 ,27동 104호(월계3동 삼호아파트)",070-8249-6692,--,2,59,0,4,13,11,미운영,37.6250848,127.0651816,
노원구,2630,,유니어린이집,가정,정상,1618,"서울특별시 노원구 동일로227길 86 ,1610동 101호(상계동, 상계주공16단지아파트)",02-934-0719,--,2,63,0,4,15,15,미운영,,,tddy9497@naver.com
노원구,2631,,마들꽃동산어린이집,가정,정상,1619,"서울특별시 노원구 동일로227길 25 ,1107동 102호(상계동, 상계주공11단지아파트)",070-8274-3127,070-8274-3127,2,58,0,3,15,10,미운영,,,
노원구,2632,,사랑숲어린이집,가정,정상,1669,"서울특별시 노원구 동일로228길 23 ,1407동 102호(상계동,  상계주공14단지아파트)",070-7558-3772,070-7558-3772,2,59,0,2,13,8,미운영,,,
노원구,2633,,토토빌어린이집,가정,정상,1617,"서울특별시 노원구 동일로227길 26 1606동 105호(상계동, 주공아파트)",02-6316-9149,02-6316-9149,3,59,0,4,14,14,미운영,,,0
노원구,2634,,단비어린이집,가정,정상,1675,"서울특별시 노원구 노원로 564 1003동 101호(상계동, 주공10단지아파트)",070-8941-3096,000-0000-0000,2,58,0,5,14,10,미운영,37.6639381,127.0568063,0
노원구,2635,,꿈터어린이집,가정,정상,1777,"서울특별시 노원구 동일로207길 18 105동 101호(중계동, 중계그린아파트)",02-6228-0123,070-8743-0123,2,44,0,3,10,8,미운영,37.6415758,127.0635039,
노원구,2636,,즐거운어린이집,가정,정상,1777,서울특별시 노원구 동일로207길 18 중계그린아파트 101-111,070-7536-9656,--,3,58,0,4,12,12,미운영,,,
노원구,2637,,사랑맘어린이집,가정,정상,1774,"서울특별시 노원구 섬밭로 265 1동 109호(중계동, 경남아파트)",02-949-2266,--,4,86,0,7,20,20,미운영,37.6387354,127.0624762,
노원구,2638,,꽃샘어린이집,가정,휴지,1774,서울특별시 노원구 섬밭로 265 중계동 상아아파트 16-101,02-973-3379,02-973-3379,4,114,0,0,20,0,미운영,37.6387354,127.0624762,
노원구,2639,,유나어린이집,가정,정상,1865,"서울특별시 노원구 월계로55길 15 302동 107호(월계동, 사슴아파트)",02-974-1114,02-974-1114,2,49,0,4,10,7,미운영,37.632556,127.0608762,
노원구,2640,,꼬마세상어린이집,가정,휴지,1669,"서울특별시 노원구 동일로228길 23 1405동 114호(상계동, 주공14단지아파트)",02-6221-8202,02-6221-8202,2,49,0,0,11,0,미운영,,,
노원구,2641,,예성어린이집,가정,정상,1913,"서울특별시 노원구 마들로 31 125동 101호(월계동, 그랑빌아파트)",02-979-2339,02-979-2339,4,84,0,5,20,13,미운영,37.618141,127.068792,
노원구,2642,,영재꿈터어린이집,가정,정상,1913,서울특별시 노원구 마들로 31 107동 103호 (월계동 그랑빌아파트),02-979-5571,--,4,84,0,5,20,13,미운영,37.618141,127.068792,
노원구,2643,,키움어린이집,가정,정상,1673,서울특별시 노원구 한글비석로 530 1213동 108호,02-952-4098,02--,3,66,0,4,15,7,미운영,37.6660832,127.0592794,
노원구,2644,,다솜영재어린이집,가정,정상,1669,서울특별시 노원구 동일로228길 23 1413동 106호,02-952-0228,--,4,79,0,3,18,4,미운영,37.669162,127.0585888,
노원구,2645,,사랑누리어린이집,가정,정상,1673,서울특별시 노원구 한글비석로 530 1210동 101호,02-935-6579,02-935-6579,2,61,0,4,14,13,미운영,37.6660832,127.0592794,
노원구,2646,,아기숲어린이집,가정,정상,1782,"서울특별시 노원구 동일로208길 20 214동 106호(중계동, 무지개아파트)",02-978-0127,02-978-0128,3,49,0,4,12,10,미운영,37.6431659,127.0662365,
노원구,2647,,IBK참!좋은어린이집,직장,정상,1620,서울특별시 노원구 동일로 1527 중소기업은행 2층,02-937-7203,--,3,146,0,12,49,48,미운영,37.6647597,127.0573715,
노원구,2648,,화랑아띠어린이집,국공립,정상,1805,서울특별시 노원구 화랑로 564 ,02-973-2250,02-973-2256,5,200,1,14,70,70,미운영,37.622032,127.0896139,kidhwarang@naver.com
노원구,2649,,새솔어린이집,국공립,정상,1771,서울특별시 노원구 동일로207길 50 ,02-973-9880,02-973-9881,3,214,0,9,49,41,미운영,37.6432761,127.0615013,
노원구,2650,,롯데백화점노원점어린이집,직장,정상,1685,서울특별시 노원구 상계로9가길 9-1 ,070-4012-8045,070-7545-7445,4,104,0,11,27,22,미운영,37.6584658,127.0665168,
노원구,2651,,수락한옥어린이집,국공립,정상,1672,서울특별시 노원구 수락산로 131 수락한옥어린이집,02-935-2600,02-935-2002,7,280,1,17,99,81,미운영,37.6672766,127.0573954,
노원구,2652,,중계행복어린이집,국공립,정상,1726,서울특별시 노원구 중계로8길 17 중계행복어린이집,02-931-5566,02-931-0700,5,227,2,11,68,56,미운영,37.6500166,127.0807154,
노원구,2653,,청솔창의어린이집,국공립,정상,1830,서울특별시 노원구 공릉로59가길 13 청솔창의어린이집,02-977-3593,02-978-3593,7,269,1,14,89,66,운영,37.6340282,127.0709308,
노원구,2654,,월계꿈의숲어린이집,국공립,정상,1889,서울특별시 노원구 월계로42길 97 꿈의숲SK VIEW아파트 102동 1층,02-942-3399,02-942-3311,3,110,0,8,40,38,미운영,37.620633,127.053839,
노원구,2655,,SeoulTech어린이집,직장,정상,1811,서울특별시 노원구 공릉로 232 서울과학기술대학교 내,02-972-1156,02-972-1157,4,164,0,9,49,19,미운영,37.6330292,127.0767815,
노원구,2656,,노원연두어린이집,국공립,정상,1772,서울특별시 노원구 덕릉로70가길 21 중계센트럴파크아파트 내 보육시설,02-930-7877,02-930-7877,3,143,0,8,40,39,미운영,37.643727,127.059518,
도봉구,2657,,청아어린이집,민간,정상,1411,"서울특별시 도봉구 노해로69가길 11 4동(창동, 동아청솔아파트)",02-907-3811,02-992-3343,5,422,1,11,99,57,운영,37.6574138,127.0485434,
노원구,2658,,꼬마어린이집,국공립,정상,1766,"서울특별시 노원구 동일로213길 21 107동 104호(상계동, 주공아파트)",02-935-5942,02-935-5942,3,84,0,7,20,19,미운영,,,
노원구,2659,,공룡어린이집,국공립,정상,1618,"서울특별시 노원구 동일로227길 86 1612동 105호(상계도, 주공아파트)",02-939-4730,070-8289-4730,3,113,0,7,20,20,미운영,37.6684681,127.0519872,ssun0912@hanmail.net
노원구,2660,,숲속푸른아이어린이집,국공립,정상,1761,"서울특별시 노원구 동일로215길 48 312동 103호(상계동, 주공아파트)",02-6316-8084,0504-385-6946,3,109,0,6,20,20,미운영,,,
노원구,2661,,햇님달님어린이집,국공립,정상,1646,"서울특별시 노원구 덕릉로118길 29 104동 108호(상계동, 불암현대아파트)",02-937-0862,--,4,140,0,7,20,20,미운영,,,
노원구,2662,,학여울어린이집,국공립,정상,1775,"서울특별시 노원구 동일로207길 186 107동101호(하계동, 학여울청구아파트)",02-971-2224,--,3,145,0,6,20,20,미운영,37.6326565,127.0643795,http://cafe.daum.net/noel2007
노원구,2663,,우주어린이집,국공립,정상,1619,"서울특별시 노원구 동일로227길 85 1115동101호(상계동,주공아파트)",02-935-0108,--,3,96,0,6,18,18,미운영,,,
노원구,2664,,꿈꾸리아이뜰어린이집,국공립,정상,1713,"서울특별시 노원구 중계로 230 517동 103호(중계동, 주공아파트)",02-937-7566,02-937-7566,3,94,0,6,20,20,미운영,37.6527131,127.0756028,
노원구,2665,,재미나어린이집,국공립,정상,1619,"서울특별시 노원구 동일로227길 25 1109동 101호(상계동, 주공아파트)",02-6232-4656,0504-429-8556,3,67,0,7,20,20,미운영,,,
노원구,2666,,샛별몬테소리어린이집,국공립,정상,1894,"서울특별시 노원구 광운로 46 102동 104호(월계동, 대동아파트)",02-6221-5243,02-943-5243,3,65,0,7,20,20,미운영,37.621724,127.0604321,
노원구,2667,,중계해봄어린이집,국공립,정상,1742,서울특별시 노원구 중계로19길 44 ,02-966-5300,02-952-0520,3,139,0,8,30,29,미운영,37.6416278,127.0833478,
노원구,2668,,서울테크노파크친친어린이집,직장,정상,1811,서울특별시 노원구 공릉로 232 ,02-944-6100,02-944-6103,6,210,1,7,70,24,미운영,37.6324657,127.0786713,
노원구,2669,,초안숲속어린이집,국공립,정상,1866,"서울특별시 노원구 마들로5길 25 (월계동, 두산위브아파트)",02-990-0502,02-990-0503,3,68,0,6,20,15,미운영,37.6415103,127.0526226,
노원구,2670,,은빛어린이집,국공립,정상,1604,서울특별시 노원구 동일로245가길 41 은빛2단지아파트 관리동,02-934-3006,--,6,196,1,10,67,64,미운영,37.680133,127.053126,
노원구,2671,,그린한보어린이집,민간,정상,1813,서울특별시 노원구 공릉로46길 19 관리동 1층,02-948-2074,--,5,206,0,5,43,15,운영,37.6279793,127.080272,
노원구,2672,,사슴어린이집,국공립,정상,1865,서울특별시 노원구 월계로55길 15 사슴3단지아파트 관리동,02-979-1262,02-979-1283,5,180,1,12,63,63,미운영,37.632556,127.0608762,
노원구,2673,,우리어린이집,국공립,정상,1850,서울특별시 노원구 동일로198가길 149 공릉2단지아파트 관리동,02-972-9207,--,3,130,0,8,31,31,미운영,37.630321,127.067606,
노원구,2674,,두산영재어린이집,국공립,정상,1825,서울특별시 노원구 공릉로 126 두산힐스빌아파트 관리동,02-948-6816,02-948-6816,5,115,0,10,42,40,미운영,37.62078,127.0797081,
노원구,2675,,파란나라어린이집,국공립,정상,1650,서울특별시 노원구 덕릉로94가길 20 청암2단지아파트,02-951-5854,--,3,150,0,10,42,42,미운영,37.6630526,127.0786792,
노원구,2676,,아이맘어린이집,국공립,정상,1614,"서울특별시 노원구 동일로231길 86 204동 108호(상계동, 현대2차아파트)",02-3391-5927,02-3391-5927,3,67,0,7,20,20,미운영,,,hk7356@naver.com
노원구,2677,,하계현대어린이집,국공립,정상,1747,서울특별시 노원구 노원로18길 19 하계2차현대아파트,02-948-7386,--,4,107,0,8,38,31,미운영,37.6444714,127.0719304,
노원구,2678,,주영어린이집,국공립,정상,1745,서울특별시 노원구 한글비석로5길 62 중계8단지주공아파트 관리동,02-930-8787,--,4,109,0,7,36,27,미운영,37.6464712,127.0744023,
도봉구,2679,,쌍문1동어린이집,국공립,정상,1381,서울특별시 도봉구 노해로 149-5 ,02-904-6868,02-904-0500,4,215,1,11,79,72,미운영,37.6482929,127.025917,http://cafe.daum.net/issangmoon
도봉구,2680,,푸른어린이집,민간,정상,1474,서울특별시 도봉구 덕릉로62길 30 (창동),02-903-2978,02-903-2978,5,135,1,11,56,51,운영,37.6399528,127.0415218,
도봉구,2681,,오색무지개어린이집,가정,정상,1404,"서울특별시 도봉구 해등로12길 44 204동 102호(창동, 주공2단지아파트)",02-905-6613,02-905-6613,3,49,0,4,11,11,미운영,37.6526643,127.0422664,
도봉구,2682,,방학1동어린이집,국공립,정상,1351,서울특별시 도봉구 도당로27길 16 (방학동),02-3491-0509,02-3491-0510,5,372,1,11,79,71,미운영,37.6680211,127.0411178,
도봉구,2683,,쌍문2동어린이집,국공립,재개,1393,서울특별시 도봉구 방학로5길 34 (쌍문동),02-902-6966,02-999-1991,7,265,1,17,88,85,미운영,37.6541361,127.0289898,
도봉구,2684,,창4동어린이집,국공립,정상,1489,서울특별시 도봉구 마들로 339-13 ,02-996-3222,02-996-4598,7,415,1,25,124,123,미운영,37.6421639,127.0532346,
도봉구,2685,,도봉구청직장어린이집,직장,정상,1331,서울특별시 도봉구 마들로 656 도봉구청내1층직장어린이집,02-2091-5996,02-956-1548,6,267,2,16,94,89,미운영,37.6689402,127.0471543,
도봉구,2686,,도봉도선어린이집,국공립,정상,1323,서울특별시 도봉구 마들로 756 (도봉동),02-954-4311,02-3493-4311,5,332,1,12,79,78,미운영,37.6772387,127.0491535,
도봉구,2687,,창문어린이집,국공립,정상,1453,서울특별시 도봉구 도봉로118길 15 (창동),02-999-1236,02-908-2224,6,341,2,13,80,80,미운영,37.6489957,127.0361237,cafe.daum.net/cm1236
도봉구,2688,,방학3동어린이집,국공립,정상,1383,서울특별시 도봉구 방학로11길 24 (방학동),02-3493-0009,02-3493-8553,4,185,1,11,65,56,미운영,37.6612058,127.0324172,cafe.daum.net/dktkdnjs
도봉구,2689,,도봉2동어린이집,국공립,정상,1327,서울특별시 도봉구 도봉로160길 24-12 ,02-954-2364,02-6401-2364,5,265,1,9,65,59,미운영,37.6736834,127.0458208,
